source_token,policy_layer,harmonized_token,token_role,emit_as_model_token,non_drug_drugitem_class,target_vocabulary,target_concept_id,target_code,target_label,mapping_source,match_strength,mapping_confidence
MEASUREMENT_CATEGORICAL//18670//86,v10_medication_atc,OMOP//OMOP_CONCEPT//317576,static_context,True,,OMOP_CONCEPT,317576,53741008,Coronary arteriosclerosis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//417,v10_medication_atc,OMOP//OMOP_CONCEPT//200588,static_context,True,,OMOP_CONCEPT,200588,128069005,Injury of abdomen,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//50,v10_medication_atc,OMOP//OMOP_CONCEPT//4338544,static_context,True,,OMOP_CONCEPT,4338544,87763006,Lower gastrointestinal hemorrhage,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12110//17,v10_medication_atc,LOINC//36203284,metadata_only,False,,LOINC,36203284,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//13128//12,v10_medication_atc,OMOP//OMOP_CONCEPT//4045952,dynamic_event,True,,OMOP_CONCEPT,4045952,230905005,Excision of intracranial arteriovenous malformation,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13136//2,v10_medication_atc,OMOP//OMOP_CONCEPT//133566,dynamic_event,True,,OMOP_CONCEPT,133566,52486002,Necrotizing fasciitis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17007//21,v10_medication_atc,OMOP//OMOP_CONCEPT//375415,static_context,True,,OMOP_CONCEPT,375415,82271004,Injury of head,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17017//16,v10_medication_atc,OMOP//OMOP_CONCEPT//133468,static_context,True,,OMOP_CONCEPT,133468,128605003,Disorder of limb,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//105,v10_medication_atc,OMOP//OMOP_CONCEPT//4197485,static_context,True,,OMOP_CONCEPT,4197485,313307000,Epileptic seizure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//84,v10_medication_atc,OMOP//OMOP_CONCEPT//134057,static_context,True,,OMOP_CONCEPT,134057,49601007,Disorder of cardiovascular system,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//164,v10_medication_atc,OMOP//OMOP_CONCEPT//4049965,static_context,True,,OMOP_CONCEPT,4049965,233613009,Fungal pneumonia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//269,v10_medication_atc,OMOP//OMOP_CONCEPT//132797,static_context,True,,OMOP_CONCEPT,132797,91302008,Sepsis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//426,v10_medication_atc,OMOP//OMOP_CONCEPT//4094683,static_context,True,,OMOP_CONCEPT,4094683,262525000,Chest injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//20148//19,v10_medication_atc,OMOP//OMOP_CONCEPT//45879434,metadata_only,False,,OMOP_CONCEPT,45879434,LA17666-1,Stupor,AMSTEL,itemid_valueid,low
MEASUREMENT_CATEGORICAL//8733//15,v10_medication_atc,SNOMED//4085985,metadata_only,False,,SNOMED,4085985,246287001,4085985,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12110//11,v10_medication_atc,LOINC//36203284,metadata_only,False,,LOINC,36203284,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12829//3,v10_medication_atc,OMOP//OMOP_CONCEPT//37156240,dynamic_event,True,,OMOP_CONCEPT,37156240,1163218009,Pressure injury stage II,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13072//3,v10_medication_atc,OMOP_CONCEPT//LOINC//3026549,dynamic_event,True,,LOINC,3026549,11325-8,3026549,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//14846//6,v10_medication_atc,OMOP_CONCEPT//LOINC//1988717,dynamic_event,True,,LOINC,1988717,99708-0,1988717,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16084//2,v10_medication_atc,OMOP//OMOP_CONCEPT//314665,dynamic_event,True,,OMOP_CONCEPT,314665,5370000,Atrial flutter,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16103//4,v10_medication_atc,OMOP//OMOP_CONCEPT//4122762,dynamic_event,True,,OMOP_CONCEPT,4122762,234172002,Electromechanical dissociation,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16999//17,v10_medication_atc,OMOP//OMOP_CONCEPT//4202064,static_context,True,,OMOP_CONCEPT,4202064,51875005,Gastrointestinal perforation,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18604//12,v10_medication_atc,OMOP//OMOP_CONCEPT//134057,static_context,True,,OMOP_CONCEPT,134057,49601007,Disorder of cardiovascular system,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18604//19,v10_medication_atc,OMOP//OMOP_CONCEPT//198571,static_context,True,,OMOP_CONCEPT,198571,89138009,Cardiogenic shock,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//91,v10_medication_atc,OMOP//OMOP_CONCEPT//198571,static_context,True,,OMOP_CONCEPT,198571,89138009,Cardiogenic shock,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//292,v10_medication_atc,OMOP//OMOP_CONCEPT//4030148,static_context,True,,OMOP_CONCEPT,4030148,107938000,Small intestine excision,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//293,v10_medication_atc,OMOP//OMOP_CONCEPT//4040299,static_context,True,,OMOP_CONCEPT,4040299,16453004,Operation on stomach,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//8732//21,v10_medication_atc,SNOMED//4085985,metadata_only,False,,SNOMED,4085985,246287001,4085985,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//10466//6,v10_medication_atc,OMOP//OMOP_CONCEPT//4147079,metadata_only,False,,OMOP_CONCEPT,4147079,309884000,"Muslim, follower of religion",AMSTEL,itemid_valueid,low
MEASUREMENT_CATEGORICAL//12110//16,v10_medication_atc,LOINC//36203284,metadata_only,False,,LOINC,36203284,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//13121//3,v10_medication_atc,OMOP//OMOP_CONCEPT//199744,dynamic_event,True,,OMOP_CONCEPT,199744,286887005,Carcinoma liver and/or biliary system,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13133//10,v10_medication_atc,OMOP//OMOP_CONCEPT//317585,dynamic_event,True,,OMOP_CONCEPT,317585,67362008,Aortic aneurysm,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18611//8,v10_medication_atc,OMOP//OMOP_CONCEPT//4129389,static_context,True,,OMOP_CONCEPT,4129389,126765001,Gastrointestinal obstruction,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//371,v10_medication_atc,OMOP//OMOP_CONCEPT//4063759,static_context,True,,OMOP_CONCEPT,4063759,171713001,Evacuation of intracranial extradural hematoma,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//86,v10_medication_atc,OMOP//OMOP_CONCEPT//138379,static_context,True,,OMOP_CONCEPT,138379,92814006,"Chronic lymphoid leukemia, disease",AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//6671//6,v10_medication_atc,SNOMED//4091457,dynamic_event,True,,SNOMED,4091457,251149006,4091457,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//8730//12,v10_medication_atc,OMOP//OMOP_CONCEPT//4283512,dynamic_event,True,,OMOP_CONCEPT,4283512,66480008,Structure of left forearm,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//8731//10,v10_medication_atc,OMOP//OMOP_CONCEPT//4283159,dynamic_event,True,,OMOP_CONCEPT,4283159,368208006,Left upper arm structure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12820//4,v10_medication_atc,OMOP//OMOP_CONCEPT//37156241,dynamic_event,True,,OMOP_CONCEPT,37156241,1163221006,Pressure injury stage III,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13119//4,v10_medication_atc,OMOP//OMOP_CONCEPT//4079730,dynamic_event,True,,OMOP_CONCEPT,4079730,23979009,Pleurectomy,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13139//1,v10_medication_atc,OMOP//OMOP_CONCEPT//432585,dynamic_event,True,,OMOP_CONCEPT,432585,64779008,Blood coagulation disorder,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16998//23,v10_medication_atc,OMOP//OMOP_CONCEPT//434376,static_context,True,,OMOP_CONCEPT,434376,54329005,Acute myocardial infarction of anterior wall,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17005//5,v10_medication_atc,OMOP//OMOP_CONCEPT//261880,static_context,True,,OMOP_CONCEPT,261880,46621007,Atelectasis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17025//44,v10_medication_atc,OMOP//OMOP_CONCEPT//376337,static_context,True,,OMOP_CONCEPT,376337,118940003,Disorder of nervous system,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18610//17,v10_medication_atc,OMOP//OMOP_CONCEPT//257004,static_context,True,,OMOP_CONCEPT,257004,195951007,Acute exacerbation of chronic obstructive airways disease,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//96,v10_medication_atc,OMOP//OMOP_CONCEPT//192671,static_context,True,,OMOP_CONCEPT,192671,74474003,Gastrointestinal hemorrhage,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//151,v10_medication_atc,OMOP//OMOP_CONCEPT//4178968,static_context,True,,OMOP_CONCEPT,4178968,363429002,Malignant tumor of larynx,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//14770//10,v10_medication_atc,SNOMED//4093203,dynamic_event,True,,SNOMED,4093203,249956007,4093203,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16179//4,v10_medication_atc,SNOMED//604177,dynamic_event,True,,SNOMED,604177,69621000052107,604177,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16998//46,v10_medication_atc,OMOP//OMOP_CONCEPT//443784,static_context,True,,OMOP_CONCEPT,443784,27550009,Vascular disorder,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17005//22,v10_medication_atc,OMOP//OMOP_CONCEPT//261326,static_context,True,,OMOP_CONCEPT,261326,75570004,Viral pneumonia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17010//16,v10_medication_atc,OMOP//OMOP_CONCEPT//196653,static_context,True,,OMOP_CONCEPT,196653,363518003,Malignant tumor of kidney,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18592//2,v10_medication_atc,OMOP//OMOP_CONCEPT//443727,static_context,True,,OMOP_CONCEPT,443727,420422005,Diabetic ketoacidosis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18605//4,v10_medication_atc,OMOP//OMOP_CONCEPT//192671,static_context,True,,OMOP_CONCEPT,192671,74474003,Gastrointestinal hemorrhage,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//69,v10_medication_atc,OMOP//OMOP_CONCEPT//4129389,static_context,True,,OMOP_CONCEPT,4129389,126765001,Gastrointestinal obstruction,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//404,v10_medication_atc,OMOP//OMOP_CONCEPT//4201387,dynamic_event/device_support,True,,OMOP_CONCEPT,4201387,302108003,Tracheostomy present,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12819//6,v10_medication_atc,OMOP//OMOP_CONCEPT//37156242,dynamic_event,True,,OMOP_CONCEPT,37156242,1163223009,Pressure injury stage IV,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13124//10,v10_medication_atc,OMOP//OMOP_CONCEPT//4095850,dynamic_event,True,,OMOP_CONCEPT,4095850,262521009,Spinal injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13943//8,v10_medication_atc,OMOP//OMOP_CONCEPT//4136247,dynamic_event,True,,OMOP_CONCEPT,4136247,263906002,Turbid,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//14772//22,v10_medication_atc,SNOMED//4093203,dynamic_event,True,,SNOMED,4093203,249956007,4093203,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16640//7,v10_medication_atc,OMOP_CONCEPT//LOINC//3013144,dynamic_event,True,,LOINC,3013144,11326-6,3013144,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16649//9,v10_medication_atc,OMOP//OMOP_CONCEPT//197331,dynamic_event,True,,OMOP_CONCEPT,197331,41368006,Disorder of urinary tract,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16650//10,v10_medication_atc,OMOP//OMOP_CONCEPT//4027369,dynamic_event,True,,OMOP_CONCEPT,4027369,128052008,Vascular disease of abdomen,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16673//11,v10_medication_atc,OMOP//OMOP_CONCEPT//35610239,dynamic_event,True,,OMOP_CONCEPT,35610239,1090881000000100,Malignant neoplasm of bronchus or lung,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16993//13,v10_medication_atc,OMOP//OMOP_CONCEPT//581379,metadata_only,False,,OMOP_CONCEPT,581379,OMOP4822042,Inpatient Critical Care Facility,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17015//16,v10_medication_atc,OMOP//OMOP_CONCEPT//320136,static_context,True,,OMOP_CONCEPT,320136,50043002,Disorder of respiratory system,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17017//14,v10_medication_atc,OMOP//OMOP_CONCEPT//133468,static_context,True,,OMOP_CONCEPT,133468,128605003,Disorder of limb,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//77,v10_medication_atc,OMOP//OMOP_CONCEPT//375415,static_context,True,,OMOP_CONCEPT,375415,82271004,Injury of head,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//360,v10_medication_atc,OMOP//OMOP_CONCEPT//4257898,static_context,True,,OMOP_CONCEPT,4257898,440062005,Craniectomy with excision of brain abscess,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//443,v10_medication_atc,OMOP//OMOP_CONCEPT//133468,static_context,True,,OMOP_CONCEPT,133468,128605003,Disorder of limb,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//8663//5,v10_medication_atc,OMOP_CONCEPT//LOINC//3024265,dynamic_event,True,,LOINC,3024265,8327-9,3024265,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//10472//33,v10_medication_atc,SNOMED//44810687,outcome_metadata,False,,SNOMED,44810687,888671000000103,44810687,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12099//2,v10_medication_atc,OMOP_CONCEPT//LOINC//3003680,dynamic_event,True,,LOINC,3003680,8658-7,3003680,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12101//1,v10_medication_atc,OMOP_CONCEPT//LOINC//3003680,dynamic_event,True,,LOINC,3003680,8658-7,3003680,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16998//21,v10_medication_atc,OMOP//OMOP_CONCEPT//45768449,static_context,True,,OMOP_CONCEPT,45768449,706882009,Hypertensive crisis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17002//5,v10_medication_atc,OMOP//OMOP_CONCEPT//443727,static_context,True,,OMOP_CONCEPT,443727,420422005,Diabetic ketoacidosis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17005//3,v10_medication_atc,OMOP//OMOP_CONCEPT//317109,static_context,True,,OMOP_CONCEPT,317109,87317003,Respiratory arrest,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17007//12,v10_medication_atc,OMOP//OMOP_CONCEPT//4094683,static_context,True,,OMOP_CONCEPT,4094683,262525000,Chest injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//113,v10_medication_atc,OMOP//OMOP_CONCEPT//257004,static_context,True,,OMOP_CONCEPT,257004,195951007,Acute exacerbation of chronic obstructive airways disease,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//224,v10_medication_atc,OMOP//OMOP_CONCEPT//37110863,static_context,True,,OMOP_CONCEPT,37110863,725368002,Repair of dissection of abdominal aorta,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//32,v10_medication_atc,OMOP//OMOP_CONCEPT//4266600,static_context,True,,OMOP_CONCEPT,4266600,36358004,Abnormal cardiac conduction,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//69,v10_medication_atc,OMOP//OMOP_CONCEPT//196152,static_context,True,,OMOP_CONCEPT,196152,48661000,Peritonitis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//8730//13,v10_medication_atc,OMOP//OMOP_CONCEPT//4271843,dynamic_event,True,,OMOP_CONCEPT,4271843,64262003,Structure of right forearm,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12624//7,v10_medication_atc,OMOP_CONCEPT//LOINC//21491186,dynamic_event/device_support,True,,LOINC,21491186,79562-5,21491186,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16998//20,v10_medication_atc,OMOP//OMOP_CONCEPT//437312,static_context,True,,OMOP_CONCEPT,437312,131148009,Bleeding,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16998//34,v10_medication_atc,OMOP//OMOP_CONCEPT//132797,static_context,True,,OMOP_CONCEPT,132797,91302008,Sepsis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17009//22,v10_medication_atc,OMOP//OMOP_CONCEPT//201894,static_context,True,,OMOP_CONCEPT,201894,91489000,Acute vascular insufficiency of intestine,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17035//42,v10_medication_atc,OMOP//OMOP_CONCEPT//40490927,static_context,True,,OMOP_CONCEPT,40490927,447107001,Craniotomy and excision of neoplasm of brain,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18615//8,v10_medication_atc,OMOP//OMOP_CONCEPT//375415,static_context,True,,OMOP_CONCEPT,375415,82271004,Injury of head,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//185,v10_medication_atc,OMOP//OMOP_CONCEPT//200588,static_context,True,,OMOP_CONCEPT,200588,128069005,Injury of abdomen,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//240,v10_medication_atc,OMOP//OMOP_CONCEPT//317576,static_context,True,,OMOP_CONCEPT,317576,53741008,Coronary arteriosclerosis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//8897//8,v10_medication_atc,SNOMED//4337734,dynamic_event,True,,SNOMED,4337734,232704006,4337734,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12110//18,v10_medication_atc,LOINC//36203284,metadata_only,False,,LOINC,36203284,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12129//7,v10_medication_atc,LOINC//3046359,metadata_only,False,,LOINC,3046359,44767-2,3046359,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//14426//27,v10_medication_atc,OMOP_CONCEPT//LOINC//3021707,dynamic_event,True,,LOINC,3021707,9205-6,3021707,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//17004//13,v10_medication_atc,OMOP//OMOP_CONCEPT//435785,static_context,True,,OMOP_CONCEPT,435785,7180009,Meningitis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18608//8,v10_medication_atc,OMOP//OMOP_CONCEPT//602985,static_context,True,,OMOP_CONCEPT,602985,1149322001,Intoxication,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//390,v10_medication_atc,OMOP//OMOP_CONCEPT//25189,static_context,True,,OMOP_CONCEPT,25189,363505006,Malignant tumor of oral cavity,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//451,v10_medication_atc,OMOP//OMOP_CONCEPT//4095850,static_context,True,,OMOP_CONCEPT,4095850,262521009,Spinal injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//48,v10_medication_atc,OMOP//OMOP_CONCEPT//28779,static_context,True,,OMOP_CONCEPT,28779,17709002,Bleeding esophageal varices,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//572,v10_medication_atc,OMOP//OMOP_CONCEPT//380834,static_context,True,,OMOP_CONCEPT,380834,371632003,Coma,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//827,v10_medication_atc,OMOP//OMOP_CONCEPT//40490927,static_context,True,,OMOP_CONCEPT,40490927,447107001,Craniotomy and excision of neoplasm of brain,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//10470//11,v10_medication_atc,SNOMED//763892,outcome_metadata,False,,SNOMED,763892,448271000124107,763892,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12111//9,v10_medication_atc,LOINC//36203284,metadata_only,False,,LOINC,36203284,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12502//2,v10_medication_atc,OMOP_CONCEPT//LOINC//3004779,dynamic_event,True,,LOINC,3004779,8931-8,3004779,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12824//6,v10_medication_atc,OMOP//OMOP_CONCEPT//37156242,dynamic_event,True,,OMOP_CONCEPT,37156242,1163223009,Pressure injury stage IV,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16675//6,v10_medication_atc,OMOP//OMOP_CONCEPT//4129922,dynamic_event,True,,OMOP_CONCEPT,4129922,261665006,Unknown,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17025//31,v10_medication_atc,OMOP//OMOP_CONCEPT//380834,static_context,True,,OMOP_CONCEPT,380834,371632003,Coma,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18595//3,v10_medication_atc,OMOP//OMOP_CONCEPT//252280,static_context,True,,OMOP_CONCEPT,252280,126667002,Neoplasm of respiratory tract,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18597//8,v10_medication_atc,OMOP//OMOP_CONCEPT//4012185,static_context,True,,OMOP_CONCEPT,4012185,112802009,Cardiovascular surgical procedure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//103,v10_medication_atc,OMOP//OMOP_CONCEPT//602985,static_context,True,,OMOP_CONCEPT,602985,1149322001,Intoxication,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//102,v10_medication_atc,OMOP//OMOP_CONCEPT//24609,static_context,True,,OMOP_CONCEPT,24609,302866003,Hypoglycemia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//138,v10_medication_atc,OMOP//OMOP_CONCEPT//4176983,static_context,True,,OMOP_CONCEPT,4176983,295830007,Overdose of antidepressant drug,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//191,v10_medication_atc,OMOP//OMOP_CONCEPT//200588,static_context,True,,OMOP_CONCEPT,200588,128069005,Injury of abdomen,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//234,v10_medication_atc,OMOP//OMOP_CONCEPT//317576,static_context,True,,OMOP_CONCEPT,317576,53741008,Coronary arteriosclerosis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//20139//4,v10_medication_atc,OMOP//OMOP_CONCEPT//46237393,metadata_only,False,,OMOP_CONCEPT,46237393,LA22809-0,Hospital-Cath Lab,AMSTEL,itemid_valueid,low
MEASUREMENT_CATEGORICAL//8731//18,v10_medication_atc,OMOP//OMOP_CONCEPT//4287390,dynamic_event,True,,OMOP_CONCEPT,4287390,69536005,Head structure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12109//11,v10_medication_atc,LOINC//36203284,metadata_only,False,,LOINC,36203284,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12807//5,v10_medication_atc,OMOP//OMOP_CONCEPT//37156242,dynamic_event,True,,OMOP_CONCEPT,37156242,1163223009,Pressure injury stage IV,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16103//2,v10_medication_atc,OMOP//OMOP_CONCEPT//4233619,dynamic_event,True,,OMOP_CONCEPT,4233619,405806007,Pulseless ventricular tachycardia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16252//3,v10_medication_atc,OMOP_CONCEPT//LOINC//46235663,dynamic_event,True,,LOINC,46235663,76447-2,46235663,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16999//22,v10_medication_atc,OMOP//OMOP_CONCEPT//4192640,static_context,True,,OMOP_CONCEPT,4192640,75694006,Pancreatitis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17010//5,v10_medication_atc,OMOP//OMOP_CONCEPT//4029571,static_context,True,,OMOP_CONCEPT,4029571,108034003,Bladder excision,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18610//13,v10_medication_atc,OMOP//OMOP_CONCEPT//440417,static_context,True,,OMOP_CONCEPT,440417,59282003,Pulmonary embolism,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//109,v10_medication_atc,OMOP//OMOP_CONCEPT//440417,static_context,True,,OMOP_CONCEPT,440417,59282003,Pulmonary embolism,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//26,v10_medication_atc,OMOP//OMOP_CONCEPT//312327,static_context,True,,OMOP_CONCEPT,312327,57054005,Acute myocardial infarction,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//317,v10_medication_atc,OMOP//OMOP_CONCEPT//4023287,static_context,True,,OMOP_CONCEPT,4023287,176132003,Repair of rupture of bladder,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//8733//3,v10_medication_atc,SNOMED//4085985,metadata_only,False,,SNOMED,4085985,246287001,4085985,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12111//27,v10_medication_atc,LOINC//36203284,metadata_only,False,,LOINC,36203284,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//13117//6,v10_medication_atc,OMOP//OMOP_CONCEPT//4107225,dynamic_event,True,,OMOP_CONCEPT,4107225,29889000,Rupture of heart,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13129//4,v10_medication_atc,OMOP//OMOP_CONCEPT//40492356,dynamic_event,True,,OMOP_CONCEPT,40492356,447362004,Excision of meningioma by infratentorial approach,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16999//4,v10_medication_atc,OMOP//OMOP_CONCEPT//4338544,static_context,True,,OMOP_CONCEPT,4338544,87763006,Lower gastrointestinal hemorrhage,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17008//20,v10_medication_atc,OMOP//OMOP_CONCEPT//317576,static_context,True,,OMOP_CONCEPT,317576,53741008,Coronary arteriosclerosis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17014//12,v10_medication_atc,OMOP//OMOP_CONCEPT//4063759,static_context,True,,OMOP_CONCEPT,4063759,171713001,Evacuation of intracranial extradural hematoma,AMSTEL,itemid_valueid,high
