source_token,policy_layer,harmonized_token,token_role,emit_as_model_token,non_drug_drugitem_class,target_vocabulary,target_concept_id,target_code,target_label,mapping_source,match_strength,mapping_confidence
MEASUREMENT_CATEGORICAL//17025//54,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHEIV_NON_OPERATIVE_NEUROLOGIC//SEIZURES_PRIMARY_NO_STRUCTURAL_BRAIN_DISEASE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHEIV_NON_OPERATIVE_NEUROLOGIC//SEIZURES_PRIMARY_NO_STRUCTURAL_BRAIN_DISEASE,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//79,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//OPERATIEF_NEUROLOGISCH_LAMINECTOMY_AND_OTHER_SPINAL_CORD_SURGERY,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//OPERATIEF_NEUROLOGISCH_LAMINECTOMY_AND_OTHER_SPINAL_CORD_SURGERY,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//379,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_NEUROLOGIC_SHUNTS_AND_REVISIONS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_NEUROLOGIC_SHUNTS_AND_REVISIONS,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//429,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_CHEST_THORAX_ONLY_TRAUMA_SURGERY_FOR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_CHEST_THORAX_ONLY_TRAUMA_SURGERY_FOR,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//483,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_CARDIOVASCULAR_RHYTHM_DISTURBANCE_ATRIAL_SUPRAVENTRICULAR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_CARDIOVASCULAR_RHYTHM_DISTURBANCE_ATRIAL_SUPRAVENTRICULAR,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//595,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_NEUROLOGIC_SEIZURES_PRIMARY_NO_STRUCTURAL_BRAIN_DISEASE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_NEUROLOGIC_SEIZURES_PRIMARY_NO_STRUCTURAL_BRAIN_DISEASE,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//10472//2,v11_listitem_values,SNOMED//44810687,outcome_metadata,False,,SNOMED,44810687.0,888671000000103,44810687,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12109//15,v11_listitem_values,LOINC//36203284,metadata_only,False,,LOINC,36203284.0,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12290//12,v11_listitem_values,DEVICE//VENTILATION_MODE//VOLUME_CONTROL,dynamic_event/device_support,True,,LOCAL,,,DEVICE//VENTILATION_MODE//VOLUME_CONTROL,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12833//6,v11_listitem_values,OMOP//OMOP_CONCEPT//37156242,dynamic_event,True,,OMOP_CONCEPT,37156242.0,1163223009,Pressure injury stage IV,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13116//6,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_THORAXCHIRURGIE_CABG_EN_KLEPCHIRURGIE//MVR_RE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_THORAXCHIRURGIE_CABG_EN_KLEPCHIRURGIE//MVR_RE,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13139//3,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_INTERNE_GENEESKUNDE_HEMATOLOGISCH//TTP_HUS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_INTERNE_GENEESKUNDE_HEMATOLOGISCH//TTP_HUS,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17017//24,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_TRAUMA//HEAD_MULTIPLE_TRAUMA_SURGERY_FOR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_TRAUMA//HEAD_MULTIPLE_TRAUMA_SURGERY_FOR,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17019//77,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_IV_NON_OPERATIVE_CARDIOVASCULAR//RHYTHM_DISTURBANCE_ATRIAL_SUPRAVENTRICULAR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_IV_NON_OPERATIVE_CARDIOVASCULAR//RHYTHM_DISTURBANCE_ATRIAL_SUPRAVENTRICULAR,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18615//10,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_OPERATIEF_NEUROLOGISCH//LAMINECTOMY_AND_OTHER_SPINAL_CORD_SURGERY,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_OPERATIEF_NEUROLOGISCH//LAMINECTOMY_AND_OTHER_SPINAL_CORD_SURGERY,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//64,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//OPERATIEF_CARDIOVASCULAIR_SEPSIS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//OPERATIEF_CARDIOVASCULAIR_SEPSIS,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//136,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_NEUROLOGIC_OVERDOSE_ALCOHOLS_BETHANOL_METHANOL_ETHYLENE_GLYCOL,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_NEUROLOGIC_OVERDOSE_ALCOHOLS_BETHANOL_METHANOL_ETHYLENE_GLYCOL,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//149,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_RESPIRATORY_ASTHMA,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_RESPIRATORY_ASTHMA,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//22,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_CARDIOVASCULAR_HYPOVOLEMIA_INCLUDING_DEHYDRATION_DO_NOT_INCLUDE_SHOCK,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_CARDIOVASCULAR_HYPOVOLEMIA_INCLUDING_DEHYDRATION_DO_NOT_INCLUDE_SHOCK,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//381,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_NEUROLOGIC_STEREOTACTIC_PROCEDURE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_NEUROLOGIC_STEREOTACTIC_PROCEDURE,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//400,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_RESPIRATORY_THORACOTOMY_FOR_OTHER_MALIGNANCY_IN_CHEST,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_RESPIRATORY_THORACOTOMY_FOR_OTHER_MALIGNANCY_IN_CHEST,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//716,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_MITRAL_VALVE_REPAIR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_MITRAL_VALVE_REPAIR,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19644//3,v11_listitem_values,OMOP_CONCEPT//LOINC//43054909,dynamic_event,True,,LOINC,43054909.0,72166-2,43054909,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//20148//17,v11_listitem_values,OMOP//OMOP_CONCEPT//46237183,metadata_only,False,,OMOP_CONCEPT,46237183.0,LA23818-0,Somnolent,AMSTEL,itemid_valueid,low
MEASUREMENT_CATEGORICAL//10466//10,v11_listitem_values,OMOP//OMOP_CONCEPT//4149940,metadata_only,False,,OMOP_CONCEPT,4149940.0,309885004,"Protestant, follower of religion",AMSTEL,itemid_valueid,low
MEASUREMENT_CATEGORICAL//12110//28,v11_listitem_values,LOINC//36203284,metadata_only,False,,LOINC,36203284.0,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12515//3,v11_listitem_values,DEVICE//CHEST_DRAIN//SUCTION_STANDARD,dynamic_event/device_support,True,,LOCAL,,,DEVICE//CHEST_DRAIN//SUCTION_STANDARD,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16999//20,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHE_IV_NON_OPERATIVE_GASTRO_INTESTINAL//HEPATIC_FAILURE_ACUTE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHE_IV_NON_OPERATIVE_GASTRO_INTESTINAL//HEPATIC_FAILURE_ACUTE,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17008//26,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_CARDIOVASCULAR//COMPLICATIONS_OF_PREV_PERIPHERAL_VASC_SURGERY_I_E_LIGATION_OF_BLEEDER_EXPLORATION,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_CARDIOVASCULAR//COMPLICATIONS_OF_PREV_PERIPHERAL_VASC_SURGERY_I_E_LIGATION_OF_BLEEDER_EXPLORATION,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17014//21,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_NEUROLOGIC//SPINAL_CORD_SUGERY_OTHER,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_NEUROLOGIC//SPINAL_CORD_SUGERY_OTHER,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17026//44,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHEIV_NON_OPERATIVE_RESPIRATORY//PNEUMONIA_ASPIRATION,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHEIV_NON_OPERATIVE_RESPIRATORY//PNEUMONIA_ASPIRATION,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17029//107,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHEIV_POST_OPERATIVE_CARDIOVASCULAR//MITRAL_VALVE_REPAIR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHEIV_POST_OPERATIVE_CARDIOVASCULAR//MITRAL_VALVE_REPAIR,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18612//13,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_OPERATIEF_CARDIOVASCULAIR//HAEMORRAGISCHE_SHOCK,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_OPERATIEF_CARDIOVASCULAIR//HAEMORRAGISCHE_SHOCK,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18612//15,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_OPERATIEF_CARDIOVASCULAIR//SEPSIS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_OPERATIEF_CARDIOVASCULAIR//SEPSIS,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//62,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//OPERATIEF_CARDIOVASCULAIR_HAEMORRAGISCHE_SHOCK,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//OPERATIEF_CARDIOVASCULAIR_HAEMORRAGISCHE_SHOCK,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//145,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_NEUROLOGIC_SUBARACHNOID_HEMORRHAGE_INTRACRANIAL_ANEURYSM,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_NEUROLOGIC_SUBARACHNOID_HEMORRHAGE_INTRACRANIAL_ANEURYSM,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//535,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_HEMATOLOGICAL_HEMATOLOGIC_MEDICAL_OTHER,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_HEMATOLOGICAL_HEMATOLOGIC_MEDICAL_OTHER,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//20148//20,v11_listitem_values,OMOP//OMOP_CONCEPT//45880051,metadata_only,False,,OMOP_CONCEPT,45880051.0,LA9343-0,Unresponsive,AMSTEL,itemid_valueid,low
MEASUREMENT_CATEGORICAL//10472//46,v11_listitem_values,SNOMED//44810687,outcome_metadata,False,,SNOMED,44810687.0,888671000000103,44810687,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12514//3,v11_listitem_values,DEVICE//CHEST_DRAIN//SUCTION_STANDARD,dynamic_event/device_support,True,,LOCAL,,,DEVICE//CHEST_DRAIN//SUCTION_STANDARD,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13117//9,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_THORAXCHIRURGIE_CARDIO_ANDERS//PERICARDECTOMIE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_THORAXCHIRURGIE_CARDIO_ANDERS//PERICARDECTOMIE,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16200//3,v11_listitem_values,OMOP_CONCEPT//LOINC//46235663,metadata_only,False,,LOINC,46235663.0,76447-2,46235663,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16652//12,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_INTERNE_GENEESKUNDE_ABDOMINAAL//BLOEDING_TRACTUS_DIGESTIVUS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_INTERNE_GENEESKUNDE_ABDOMINAAL//BLOEDING_TRACTUS_DIGESTIVUS,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17004//19,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_NON_OPERATIVE_NEUROLOGIC//OVERDOSE_ALCOHOLS_BETHANOL_METHANOL_ETHYLENE_GLYCOL,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_NON_OPERATIVE_NEUROLOGIC//OVERDOSE_ALCOHOLS_BETHANOL_METHANOL_ETHYLENE_GLYCOL,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17004//6,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_NON_OPERATIVE_NEUROLOGIC//ENCEPHALITIS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_NON_OPERATIVE_NEUROLOGIC//ENCEPHALITIS,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17008//27,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_CARDIOVASCULAR//COMPLICATIONS_OF_PREVIOUS_OPEN_HEART_SURGERY_SURGERY_FOR_I_E_BLEEDING_INFECTION,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_CARDIOVASCULAR//COMPLICATIONS_OF_PREVIOUS_OPEN_HEART_SURGERY_SURGERY_FOR_I_E_BLEEDING_INFECTION,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17014//20,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_NEUROLOGIC//SHUNTS_AND_REVISIONS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_NEUROLOGIC//SHUNTS_AND_REVISIONS,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17014//26,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_NEUROLOGIC//VENTRICULOSTOMY,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_NEUROLOGIC//VENTRICULOSTOMY,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17017//1,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_TRAUMA//ABDOMEN_ONLY_TRAUMA_SURGERY_FOR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_TRAUMA//ABDOMEN_ONLY_TRAUMA_SURGERY_FOR,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17028//46,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHEIV_NON_OPERATIVE_TRAUMA//CHEST_MULTIPLE_TRAUMA,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHEIV_NON_OPERATIVE_TRAUMA//CHEST_MULTIPLE_TRAUMA,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17029//121,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHEIV_POST_OPERATIVE_CARDIOVASCULAR//TRICUSPID_VALVE_SURGERY,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHEIV_POST_OPERATIVE_CARDIOVASCULAR//TRICUSPID_VALVE_SURGERY,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//1,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_CARDIOVASCULAR_ANAPHYLAXIS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_CARDIOVASCULAR_ANAPHYLAXIS,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//158,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_RESPIRATORY_HEMOTHORAX,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_RESPIRATORY_HEMOTHORAX,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//247,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_COMPLICATIONS_OF_PREVIOUS_OPEN_HEART_SURGERY_SURGERY_FOR_I_E_BLEEDING_INFECTION,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_COMPLICATIONS_OF_PREVIOUS_OPEN_HEART_SURGERY_SURGERY_FOR_I_E_BLEEDING_INFECTION,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//276,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_THROMBECTOMY_WITH_GENERAL_ANESTHESIA,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_THROMBECTOMY_WITH_GENERAL_ANESTHESIA,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//3,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_CARDIOVASCULAR_ANEURYSM_PSEUDOANEURYSM_OTHER,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_CARDIOVASCULAR_ANEURYSM_PSEUDOANEURYSM_OTHER,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//436,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_HEAD_ABDOMEN_TRAUMA_SURGERY_FOR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_HEAD_ABDOMEN_TRAUMA_SURGERY_FOR,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//90,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_HEMATOLOGICAL_LYMPHOMA_NON_HODGKINS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_HEMATOLOGICAL_LYMPHOMA_NON_HODGKINS,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//523,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_GENITOURINARY_GENITOURINARY_MEDICAL_OTHER,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_GENITOURINARY_GENITOURINARY_MEDICAL_OTHER,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//614,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_RESPIRATORY_PNEUMONIA_ASPIRATION,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_RESPIRATORY_PNEUMONIA_ASPIRATION,v11_value_level_policy,itemid_valueid,high
