source_token,policy_layer,harmonized_token,token_role,emit_as_model_token,non_drug_drugitem_class,target_vocabulary,target_concept_id,target_code,target_label,mapping_source,match_strength,mapping_confidence
MEASUREMENT_CATEGORICAL//14182//1,v6_semantic_contamination,SNOMED//4141919,dynamic_event,True,,SNOMED,4141919,,4141919,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//18609//2,v6_semantic_contamination,OMOP//OMOP_CONCEPT//197320,static_context,True,,OMOP_CONCEPT,197320,,Acute kidney injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//98,v6_semantic_contamination,OMOP//OMOP_CONCEPT//197320,static_context,True,,OMOP_CONCEPT,197320,,Acute kidney injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12128//20,v6_semantic_contamination,OMOP//OMOP_CONCEPT//38004465,metadata_only,False,,OMOP_CONCEPT,38004465,,Orthopedic Surgery,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13137//3,v6_semantic_contamination,OMOP//OMOP_CONCEPT//443727,dynamic_event,True,,OMOP_CONCEPT,443727,,Diabetic ketoacidosis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17008//7,v6_semantic_contamination,OMOP//OMOP_CONCEPT//436136,static_context,True,,OMOP_CONCEPT,436136,,Dissection of thoracic aorta,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17014//13,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4242877,static_context,True,,OMOP_CONCEPT,4242877,,Evacuation of subdural hematoma,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18603//25,v6_semantic_contamination,,metadata_only,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//18671//194,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4094683,static_context,True,,OMOP_CONCEPT,4094683,,Chest injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//20146//6,v6_semantic_contamination,DEVICE//DRAINAGE,dynamic_event,True,,AUMC_LOCAL,,,DEVICE//DRAINAGE,Stage3J_curated_policy,local_parent_token,medium
MEASUREMENT_CATEGORICAL//17005//20,v6_semantic_contamination,OMOP//OMOP_CONCEPT//255848,static_context,True,,OMOP_CONCEPT,255848,,Pneumonia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19257//49,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4092729,dynamic_event,True,,OMOP_CONCEPT,4092729,,No active muscle contraction,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//304,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4000610,static_context,True,,OMOP_CONCEPT,4000610,,Disorder of gastrointestinal tract,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19994//1,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//21234//19,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//8732//5,v6_semantic_contamination,SNOMED//4085985,metadata_only,False,,SNOMED,4085985,,4085985,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//17008//25,v6_semantic_contamination,OMOP//OMOP_CONCEPT//134057,static_context,True,,OMOP_CONCEPT,134057,,Disorder of cardiovascular system,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18604//20,v6_semantic_contamination,OMOP//OMOP_CONCEPT//132797,static_context,True,,OMOP_CONCEPT,132797,,Sepsis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18669//53,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4317285,static_context,True,,OMOP_CONCEPT,4317285,,Non-cardiogenic pulmonary edema,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//127,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4318408,static_context,True,,OMOP_CONCEPT,4318408,,Subdural hematoma,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//167,v6_semantic_contamination,OMOP//OMOP_CONCEPT//261326,static_context,True,,OMOP_CONCEPT,261326,,Viral pneumonia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19720//3,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//18591//1,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4044013,static_context,True,,OMOP_CONCEPT,4044013,,Hematologic neoplasm,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19259//63,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4097166,dynamic_event,True,,OMOP_CONCEPT,4097166,,Movement with gravity eliminated,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19800//10,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//18588//10,v6_semantic_contamination,,metadata_only,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//18669//15,v6_semantic_contamination,OMOP//OMOP_CONCEPT//198985,static_context,True,,OMOP_CONCEPT,198985,,Primary malignant neoplasm of kidney,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//239,v6_semantic_contamination,OMOP//OMOP_CONCEPT//317576,static_context,True,,OMOP_CONCEPT,317576,,Coronary arteriosclerosis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19235//5,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//19717//2,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//19732//3,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//20348//10,v6_semantic_contamination,,metadata_only,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//21233//2,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//16101//2,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//18603//23,v6_semantic_contamination,,metadata_only,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//18670//92,v6_semantic_contamination,OMOP//OMOP_CONCEPT//132797,static_context,True,,OMOP_CONCEPT,132797,,Sepsis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//21233//4,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//10466//3,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4324320,metadata_only,False,,OMOP_CONCEPT,4324320,,No religious affiliation,AMSTEL,itemid_valueid,low
MEASUREMENT_CATEGORICAL//15161//6,v6_semantic_contamination,,metadata_only,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//16999//5,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4291649,static_context,True,,OMOP_CONCEPT,4291649,,Upper gastrointestinal bleeding,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17018//22,v6_semantic_contamination,,metadata_only,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//18671//18,v6_semantic_contamination,OMOP//OMOP_CONCEPT//441589,static_context,True,,OMOP_CONCEPT,441589,,Endocarditis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13141//4,v6_semantic_contamination,OMOP//OMOP_CONCEPT//132797,dynamic_event,True,,OMOP_CONCEPT,132797,,Sepsis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//265,v6_semantic_contamination,OMOP//OMOP_CONCEPT//319843,static_context,True,,OMOP_CONCEPT,319843,,Mitral valve disorder,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19732//4,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//19994//6,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//10468//10,v6_semantic_contamination,SNOMED//4087925,dynamic_event,True,,SNOMED,4087925,,4087925,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16411//4,v6_semantic_contamination,DEVICE//DRAINAGE,dynamic_event,True,,AUMC_LOCAL,,,DEVICE//DRAINAGE,Stage3J_curated_policy,local_parent_token,medium
MEASUREMENT_CATEGORICAL//17009//8,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4242997,static_context,True,,OMOP_CONCEPT,4242997,,Cholecystectomy,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//10472//7,v6_semantic_contamination,SNOMED//44810687,outcome_metadata,False,,SNOMED,44810687,,44810687,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//13130//1,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4138816,dynamic_event,True,,OMOP_CONCEPT,4138816,,Cranioplasty,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17005//17,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4309106,static_context,True,,OMOP_CONCEPT,4309106,,Aspiration pneumonia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17018//23,v6_semantic_contamination,,metadata_only,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//18671//125,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4164770,static_context,True,,OMOP_CONCEPT,4164770,,Guillain-Barré syndrome,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//37,v6_semantic_contamination,OMOP//OMOP_CONCEPT//132797,static_context,True,,OMOP_CONCEPT,132797,,Sepsis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19260//69,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4097166,dynamic_event,True,,OMOP_CONCEPT,4097166,,Movement with gravity eliminated,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//7432//2,v6_semantic_contamination,OMOP_CONCEPT//LOINC//3053213,dynamic_event,True,,LOINC,3053213,,3053213,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//19818//5,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//18671//378,v6_semantic_contamination,OMOP//OMOP_CONCEPT//380378,static_context,True,,OMOP_CONCEPT,380378,,Epilepsy,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19259//62,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4093683,dynamic_event,True,,OMOP_CONCEPT,4093683,,Visible muscle contraction only,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13117//8,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4050576,dynamic_event,True,,OMOP_CONCEPT,4050576,,Pericardiotomy and drainage of effusion,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17018//30,v6_semantic_contamination,,metadata_only,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//18611//6,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4130373,static_context,True,,OMOP_CONCEPT,4130373,,Neoplasm of gastrointestinal tract,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19258//55,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4092729,dynamic_event,True,,OMOP_CONCEPT,4092729,,No active muscle contraction,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//6671//16,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4108830,dynamic_event,True,,OMOP_CONCEPT,4108830,,Atrial paroxysmal tachycardia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12110//8,v6_semantic_contamination,LOINC//36203284,metadata_only,False,,LOINC,36203284,,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//20348//9,v6_semantic_contamination,,metadata_only,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//8693//7,v6_semantic_contamination,SNOMED//4122997,dynamic_event,True,,SNOMED,4122997,,4122997,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//10470//6,v6_semantic_contamination,SNOMED//763892,outcome_metadata,False,,SNOMED,763892,,763892,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12109//28,v6_semantic_contamination,LOINC//36203284,metadata_only,False,,LOINC,36203284,,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//13131//1,v6_semantic_contamination,OMOP//OMOP_CONCEPT//432923,dynamic_event,True,,OMOP_CONCEPT,432923,,Subarachnoid hemorrhage,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16181//5,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//18671//33,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4185572,static_context,True,,OMOP_CONCEPT,4185572,,Ventricular arrhythmia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//8,v6_semantic_contamination,OMOP//OMOP_CONCEPT//134057,static_context,True,,OMOP_CONCEPT,134057,,Disorder of cardiovascular system,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12109//4,v6_semantic_contamination,LOINC//36203284,metadata_only,False,,LOINC,36203284,,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//13132//4,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4028070,dynamic_event,True,,OMOP_CONCEPT,4028070,,Infectious disease of central nervous system,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19258//60,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4093685,dynamic_event,True,,OMOP_CONCEPT,4093685,,Movement against resistance,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//14161//4,v6_semantic_contamination,SNOMED//4134745,dynamic_event,True,,SNOMED,4134745,,4134745,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//18671//220,v6_semantic_contamination,OMOP//OMOP_CONCEPT//440921,static_context,True,,OMOP_CONCEPT,440921,,Traumatic injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//39,v6_semantic_contamination,OMOP//OMOP_CONCEPT//132797,static_context,True,,OMOP_CONCEPT,132797,,Sepsis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//85,v6_semantic_contamination,OMOP//OMOP_CONCEPT//140352,static_context,True,,OMOP_CONCEPT,140352,,"Acute myeloid leukemia, disease",AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19641//2,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//8730//11,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4274743,dynamic_event,True,,OMOP_CONCEPT,4274743,,Right upper arm structure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17004//3,v6_semantic_contamination,OMOP//OMOP_CONCEPT//380834,static_context,True,,OMOP_CONCEPT,380834,,Coma,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//67,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4130373,static_context,True,,OMOP_CONCEPT,4130373,,Neoplasm of gastrointestinal tract,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//157,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4301606,static_context,True,,OMOP_CONCEPT,4301606,,Pulmonary hemorrhage,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//61,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4000610,static_context,True,,OMOP_CONCEPT,4000610,,Disorder of gastrointestinal tract,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19237//4,v6_semantic_contamination,,metadata_only,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//19252//19,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4092729,dynamic_event,True,,OMOP_CONCEPT,4092729,,No active muscle contraction,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19725//3,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//20628//3,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//8732//16,v6_semantic_contamination,SNOMED//4085985,metadata_only,False,,SNOMED,4085985,,4085985,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12833//2,v6_semantic_contamination,OMOP//OMOP_CONCEPT//37156238,dynamic_event,True,,OMOP_CONCEPT,37156238,,Pressure injury stage I,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16957//3,v6_semantic_contamination,DEVICE//VENTILATION_RESPIRATORY,dynamic_event,True,,AUMC_LOCAL,,,DEVICE//VENTILATION_RESPIRATORY,Stage3J_curated_policy,local_parent_token,medium
MEASUREMENT_CATEGORICAL//19255//39,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4097166,dynamic_event,True,,OMOP_CONCEPT,4097166,,Movement with gravity eliminated,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19994//4,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//13135//7,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4000610,dynamic_event,True,,OMOP_CONCEPT,4000610,,Disorder of gastrointestinal tract,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//197,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4094683,static_context,True,,OMOP_CONCEPT,4094683,,Chest injury,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//6671//5,v6_semantic_contamination,SNOMED//4091457,dynamic_event,True,,SNOMED,4091457,,4091457,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//13120//8,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4148948,dynamic_event,True,,OMOP_CONCEPT,4148948,,Vascular surgery procedure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13121//7,v6_semantic_contamination,OMOP//OMOP_CONCEPT//192671,dynamic_event,True,,OMOP_CONCEPT,192671,,Gastrointestinal hemorrhage,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//150,v6_semantic_contamination,OMOP//OMOP_CONCEPT//261880,static_context,True,,OMOP_CONCEPT,261880,,Atelectasis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//435,v6_semantic_contamination,OMOP//OMOP_CONCEPT//375415,static_context,True,,OMOP_CONCEPT,375415,,Injury of head,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19833//5,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//20006//4,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//16666//10,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//16665//16,v6_semantic_contamination,,metadata_only,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//13125//4,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4010109,dynamic_event,True,,OMOP_CONCEPT,4010109,,Operation on joint,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13133//9,v6_semantic_contamination,OMOP//OMOP_CONCEPT//316866,dynamic_event,True,,OMOP_CONCEPT,316866,,Hypertensive disorder,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//14169//3,v6_semantic_contamination,SNOMED//4090784,dynamic_event,True,,SNOMED,4090784,,4090784,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//17005//16,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4089218,static_context,True,,OMOP_CONCEPT,4089218,,Partially obstructed airway,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18669//30,v6_semantic_contamination,OMOP//OMOP_CONCEPT//317585,static_context,True,,OMOP_CONCEPT,317585,,Aortic aneurysm,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19729//2,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//19847//28,v6_semantic_contamination,NUTRITION//ENTERAL,metadata_only,False,,AUMC_LOCAL,,,NUTRITION//ENTERAL,Stage3J_curated_policy,local_parent_token,medium
MEASUREMENT_CATEGORICAL//6671//23,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4185572,dynamic_event,True,,OMOP_CONCEPT,4185572,,Ventricular arrhythmia,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//8730//21,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4302112,dynamic_event,True,,OMOP_CONCEPT,4302112,,Duodenal structure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16101//1,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4204802,metadata_only,False,,OMOP_CONCEPT,4204802,,Direct current defibrillation,AMSTEL,itemid_valueid,low
MEASUREMENT_CATEGORICAL//19253//27,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4097166,dynamic_event,True,,OMOP_CONCEPT,4097166,,Movement with gravity eliminated,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12132//2,v6_semantic_contamination,SNOMED//4152283,dynamic_event,True,,SNOMED,4152283,,4152283,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12627//5,v6_semantic_contamination,OMOP_CONCEPT//LOINC//36305611,dynamic_event,True,,LOINC,36305611,,36305611,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//13064//3,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4169248,metadata_only,False,,OMOP_CONCEPT,4169248,,Structure of left lower leg,AMSTEL,itemid_valueid,low
MEASUREMENT_CATEGORICAL//13397//3,v6_semantic_contamination,LOINC//40758173,metadata_only,False,,LOINC,40758173,,40758173,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//18604//22,v6_semantic_contamination,OMOP//OMOP_CONCEPT//44783658,static_context,True,,OMOP_CONCEPT,44783658,,Cardiorespiratory arrest with successful resuscitation,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18669//8,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4012185,static_context,True,,OMOP_CONCEPT,4012185,,Cardiovascular surgical procedure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//261,v6_semantic_contamination,OMOP//OMOP_CONCEPT//3654996,static_context,True,,OMOP_CONCEPT,3654996,,Peripheral arterial disease,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18673//683,v6_semantic_contamination,OMOP//OMOP_CONCEPT//314054,static_context,True,,OMOP_CONCEPT,314054,,Aortic valve disorder,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19253//26,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4093683,dynamic_event,True,,OMOP_CONCEPT,4093683,,Visible muscle contraction only,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19838//4,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//20137//1,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//17018//25,v6_semantic_contamination,,metadata_only,False,,,,,,,,unmapped
MEASUREMENT_CATEGORICAL//18670//94,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4120088,static_context,True,,OMOP_CONCEPT,4120088,,Cardiac arrest with successful resuscitation,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//236,v6_semantic_contamination,OMOP//OMOP_CONCEPT//317576,static_context,True,,OMOP_CONCEPT,317576,,Coronary arteriosclerosis,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19260//68,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4093683,dynamic_event,True,,OMOP_CONCEPT,4093683,,Visible muscle contraction only,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12621//3,v6_semantic_contamination,SNOMED//4025210,dynamic_event/device_support,True,,SNOMED,4025210,,4025210,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//17009//13,v6_semantic_contamination,OMOP//OMOP_CONCEPT//200447,static_context,True,,OMOP_CONCEPT,200447,,Gastrointestinal complication,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18669//13,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4044013,static_context,True,,OMOP_CONCEPT,4044013,,Hematologic neoplasm,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//298,v6_semantic_contamination,OMOP//OMOP_CONCEPT//31610,static_context,True,,OMOP_CONCEPT,31610,,Disorder of esophagus,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//421,v6_semantic_contamination,OMOP//OMOP_CONCEPT//200588,static_context,True,,OMOP_CONCEPT,200588,,Injury of abdomen,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//8654//3,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4117262,metadata_only,False,,OMOP_CONCEPT,4117262,,Peripheral pulse absent,AMSTEL,itemid_valueid,low
MEASUREMENT_CATEGORICAL//12623//10,v6_semantic_contamination,OMOP_CONCEPT//LOINC//3046004,dynamic_event/device_support,True,,LOINC,3046004,,3046004,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//17002//12,v6_semantic_contamination,OMOP//OMOP_CONCEPT//31821,static_context,True,,OMOP_CONCEPT,31821,,Disorder of endocrine system,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19720//2,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//20006//2,v6_semantic_contamination,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
MEASUREMENT_CATEGORICAL//10470//5,v6_semantic_contamination,SNOMED//763892,outcome_metadata,False,,SNOMED,763892,,763892,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12111//7,v6_semantic_contamination,LOINC//36203284,metadata_only,False,,LOINC,36203284,,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//8732//17,v6_semantic_contamination,SNOMED//4085985,metadata_only,False,,SNOMED,4085985,,4085985,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//10467//5,v6_semantic_contamination,OMOP_CONCEPT//LOINC//3046344,dynamic_event,True,,LOINC,3046344,,3046344,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12110//5,v6_semantic_contamination,LOINC//36203284,metadata_only,False,,LOINC,36203284,,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12614//4,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4105971,dynamic_event/device_support,True,,OMOP_CONCEPT,4105971,,Approach via gastrostomy,AMSTEL,itemid_valueid,high
